date,top10_return,bottom20_return,random_top10_return,top_minus_bottom,spy_return,spearman_ic,hmm_regime
2025-01-02,0.06000375355762701,0.028017807343378897,0.03928446139486354,0.03198594621424811,0.0224582816355658,-0.03797690518310094,0
2025-02-03,-0.00557626997892582,-0.07184484871789572,-0.014184315714528899,0.0662685787389699,-0.0349800580497497,0.18512069758047667,0
2025-03-03,-0.013442156139192512,0.017916879814029122,-0.02012768066639491,-0.031359035953221634,-0.0388804790162895,-0.22389575294953404,3
2025-04-01,0.006916939324909921,-0.017543734042675348,-0.02019922860473013,0.02446067336758527,-0.0114622713226519,-0.057982198325695414,1
2025-05-01,0.031977703138828084,0.079115107954525,0.04297459078465977,-0.04713740481569692,0.055365626910969,-0.13487763090080926,2
2025-06-02,0.01834014344675576,0.08051327963810001,0.04299420002093913,-0.06217313619134425,0.045158596629558,-0.09837723391511469,0
2025-07-01,0.04027385244473023,0.02693045950923497,0.0038761706084332373,0.01334339293549526,0.0272160599946225,-0.06465434385925811,1
2025-08-01,0.032675250614315185,0.051187424869839834,0.03989620784181615,-0.01851217425552465,0.0375249615996733,-0.05376718530177877,0
2025-09-02,0.012912359339287383,0.01850332893297828,0.020088018634714665,-0.005590969593690898,0.043351888081053,-0.05158585337995013,1
2025-10-01,0.014261262117850542,0.06372335873239324,0.000310100523419346,-0.04946209661454269,0.0283342055750734,-0.24642782521485979,0
2025-11-03,0.03732960280581421,0.014696154048223211,0.01980804519949132,0.022633448757590997,-0.0026487545300103,0.0105319608307448,2
2025-12-01,0.009789605889601588,0.026054278022848504,0.017852349893968146,-0.016264672133246914,0.0128919743617961,-0.009717095457647894,2
