date,top10_return,bottom20_return,random_top10_return,top_minus_bottom,spy_return,oracle_return,top10_hits,top10_hit_rate,spearman_ic,top10_tickers,bottom20_tickers
2025-01-02,0.01625832600823903,0.0038039829542910243,0.039388347022936754,0.012454343053948007,0.022458281635565847,0.17185582265538146,0,0.0,-0.022512571213661875,"LEN,ELV,F,BRK-B,URI,CDNS,SO,VZ,CL,BKNG","DE,CHTR,NVDA,OXY,AON,ADBE,CAT,LOW,ETN,PANW,HD,LLY,DLTR,MSFT,TSLA,INTU,COST,MU,AVGO,SNPS"
2025-02-03,-0.027086915894712082,-0.051806961793981574,-0.014121933860908922,0.02472004589926949,-0.034980058049749796,0.1463456493026904,0,0.0,0.02264211391400036,"EA,HUM,LRCX,AMP,AMAT,CAT,CL,MCK,PSX,HAL","GILD,WFC,EQIX,SHW,INTU,NVDA,V,AMZN,ISRG,GOOGL,PH,TSLA,GOOG,SPGI,MCO,WMT,META,BLK,GS,AZO"
2025-03-03,-0.008307684679192785,-0.013384652463748741,-0.020013843505770186,0.005076967784555957,-0.03888047901628955,0.1126128468381988,1,0.1,-0.010570962934072515,"TSLA,UBER,GM,MU,TDG,APD,MCK,VLO,GLW,DLTR","NOC,MRK,F,MA,V,MDLZ,TMUS,UPS,GPN,META,VZ,ZTS,LHX,GD,BIIB,LMT,AZO,TMO,COST,REGN"
2025-04-01,-0.003324761128845144,-0.03124975813594689,-0.020165813578962046,0.027924997007101746,-0.011462271322651985,0.13952918962159194,1,0.1,0.14841693248457324,"ELV,AVGO,CI,TSLA,EQIX,GS,HUM,HAL,AMP,PH","D,LOW,PCAR,CVX,BIIB,AEP,GE,KDP,XOM,KR,VZ,MNST,PEP,CL,KMB,EA,MDLZ,T,KHC,LLY"
2025-05-01,0.037448351356913066,0.053722659016300654,0.043703779444610166,-0.016274307659387588,0.055365626910969024,0.1993500733833822,0,0.0,-0.1698318730760123,"EA,IBM,KDP,GILD,TJX,LHX,KMI,BRK-B,AIG,VRSK","DIS,AAPL,OXY,HPQ,DOW,COP,VLO,KLAC,NKE,QCOM,NVDA,NXPI,LRCX,GEHC,COF,TXN,PSX,DD,ADI,UNH"
2025-06-02,0.10441090698604553,0.013030579064313663,0.04289703862624144,0.09138032792173187,0.04515859662955801,0.19506622176427818,3,0.3,0.2680127035422267,"UBER,HUM,KLAC,MU,LRCX,NFLX,GE,AFL,SNPS,ELV","WMT,KO,DUK,NOC,PANW,PEP,RTX,ZTS,WM,RSG,CI,DLTR,JNJ,SO,LMT,AJG,GOOGL,GOOG,ANET,AZO"
2025-07-01,-0.024950746600111796,0.015064553805240655,0.0038532349036812367,-0.04001530040535245,0.02721605999462251,0.1990376854836171,0,0.0,-0.11642406429775318,"ISRG,USB,NKE,PGR,MA,LEN,AJG,V,MCD,ADP","MU,MSI,CME,GD,BLK,AZO,KDP,TDG,JPM,EXC,MO,HCA,PEP,ELV,T,NVDA,CI,HUM,NEM,AVGO"
2025-08-01,0.0578106342314423,0.027815747614644698,0.0409026287458414,0.029994886616797604,0.037524961599673334,0.17992291462064267,3,0.3,0.1457564318647184,"NFLX,UNH,ELV,NOC,BIIB,REGN,PM,LEN,VRTX,CHTR","ANET,MO,NEM,UPS,AEP,META,AVGO,LOW,TXN,KR,PEG,SRE,EQIX,ORCL,CDNS,COST,CMG,MSI,AMT,AMD"
2025-09-02,-0.022734481837285693,0.027858945976038052,0.01829765407963876,-0.050593427813323745,0.04335188808105306,0.2661348379586589,0,0.0,-0.17347578387263027,"DHR,REGN,TMO,LOW,SHW,AMT,PCAR,APD,HD,BDX","GE,MTD,LHX,COST,TDG,AMD,LMT,VRSK,TJX,ACN,WELL,JPM,ANET,OXY,UNH,MSFT,KR,COR,DOW,AZO"
2025-10-01,0.003047781466282695,0.020471478554389966,-0.0008230397611985377,-0.01742369708810727,0.02833420557507349,0.21772594447822718,1,0.1,0.022356562800351015,"PPG,EA,DLTR,MCK,LHX,BRK-B,GEHC,SRE,LMT,INTU","XOM,DE,NXPI,ABT,NVDA,ODFL,SNPS,AMP,KMI,LRCX,KR,META,NEE,COST,ANET,MU,VRTX,APH,TSLA,AZO"
2025-11-03,0.01753887115519841,0.004502482043561834,0.01815281518353507,0.013036389111636577,-0.0026487545300103443,0.1588041014835136,0,0.0,0.024079620008079002,"SCHW,NFLX,FAST,BKNG,GM,VRSK,KHC,V,VLO,ROP","AVGO,ABBV,NXPI,MTD,GPN,APH,AAPL,PEP,TEL,AMD,AMAT,GOOG,CAT,LRCX,SNPS,GOOGL,ORCL,KLAC,TSLA,MU"
2025-12-01,0.010994893090867885,0.04173431872488365,0.01857124222458102,-0.030739425634015768,0.012891974361796121,0.14651059634400287,0,0.0,0.002523993258207853,"AZO,EA,CHTR,MSI,URI,TMUS,TDG,DHR,HUM,AJG","PANW,TSLA,CMG,PH,NXPI,MTD,GS,APH,ODFL,ADP,MCK,CAT,SNPS,AVGO,GOOG,GOOGL,LLY,LRCX,AMAT,MU"
