date,strategy,ticker,weight,realized_future_return,predicted_return_score,hmm_regime
2022-05-02,HMM_MinVar_Top10,IR,0.037753748437064534,0.0588471046720191,0.5422979,0
2022-05-02,HMM_MinVar_Top10,JPM,0.2062522144229977,0.0978000654624662,0.54320484,0
2022-05-02,HMM_MinVar_Top10,SBUX,0.25,0.0488638271386525,0.54007035,0
2022-05-02,HMM_MinVar_Top10,SPG,0.06827372925120555,-0.0187434602911016,0.5595476,0
2022-05-02,HMM_MinVar_Top10,TFC,0.11120210236586864,0.0268674218172719,0.5442582,0
2022-05-02,HMM_ScoreMV_Top10,BAC,7.456745789519751e-17,0.0293306445629195,0.54134846,0
2022-05-02,HMM_ScoreMV_Top10,BLK,0.24999999999999975,0.0708706421510709,0.550467,0
2022-05-02,HMM_ScoreMV_Top10,CMG,0.2499999999999999,-0.040111940359392,0.5556126,0
2022-05-02,HMM_ScoreMV_Top10,F,1.3549232599467406e-16,-0.0413455319637818,0.540399,0
2022-05-02,HMM_ScoreMV_Top10,GM,0.0,0.0059818692153537,0.53827864,0
2022-05-02,HMM_ScoreMV_Top10,IR,0.0,0.0588471046720191,0.5422979,0
2022-05-02,HMM_ScoreMV_Top10,JPM,0.05356541081086039,0.0978000654624662,0.54320484,0
2022-05-02,HMM_ScoreMV_Top10,SBUX,1.9794268786428944e-16,0.0488638271386525,0.54007035,0
2022-05-02,HMM_ScoreMV_Top10,SPG,0.25,-0.0187434602911016,0.5595476,0
2022-05-02,HMM_ScoreMV_Top10,TFC,0.19643458918913959,0.0268674218172719,0.5442582,0
2022-05-02,Static_MinVar_Top10,BAC,2.6590338923243505e-19,0.0293306445629195,0.54134846,0
2022-05-02,Static_MinVar_Top10,BLK,0.2248656333798672,0.0708706421510709,0.550467,0
2022-05-02,Static_MinVar_Top10,CMG,0.22137720931085306,-0.040111940359392,0.5556126,0
2022-05-02,Static_MinVar_Top10,F,0.04138267931427785,-0.0413455319637818,0.540399,0
2022-05-02,Static_MinVar_Top10,GM,2.933271074959806e-18,0.0059818692153537,0.53827864,0
2022-05-02,Static_MinVar_Top10,IR,0.13855637409584504,0.0588471046720191,0.5422979,0
2022-05-02,Static_MinVar_Top10,JPM,0.13481418743393614,0.0978000654624662,0.54320484,0
2022-05-02,Static_MinVar_Top10,SBUX,0.2390039164652207,0.0488638271386525,0.54007035,0
2022-05-02,Static_MinVar_Top10,SPG,6.399462161447809e-18,-0.0187434602911016,0.5595476,0
2022-05-02,Static_MinVar_Top10,TFC,0.0,0.0268674218172719,0.5442582,0
2022-05-02,Static_ScoreMV_Top10,BAC,9.922751525194556e-17,0.0293306445629195,0.54134846,0
2022-05-02,Static_ScoreMV_Top10,BLK,0.25,0.0708706421510709,0.550467,0
2022-05-02,Static_ScoreMV_Top10,CMG,0.25,-0.040111940359392,0.5556126,0
2022-05-02,Static_ScoreMV_Top10,F,0.0,-0.0413455319637818,0.540399,0
2022-05-02,Static_ScoreMV_Top10,GM,0.0,0.0059818692153537,0.53827864,0
2022-05-02,Static_ScoreMV_Top10,IR,0.08674229017972172,0.0588471046720191,0.5422979,0
2022-05-02,Static_ScoreMV_Top10,JPM,0.14044367803369937,0.0978000654624662,0.54320484,0
2022-05-02,Static_ScoreMV_Top10,SBUX,0.022814031786578873,0.0488638271386525,0.54007035,0
2022-05-02,Static_ScoreMV_Top10,SPG,0.25,-0.0187434602911016,0.5595476,0
2022-05-02,Static_ScoreMV_Top10,TFC,1.51887210373702e-17,0.0268674218172719,0.5442582,0
2022-06-01,EqualWeight_Top10,AIG,0.1,-0.110538265765635,0.5089431,3
2022-06-01,EqualWeight_Top10,APH,0.1,-0.0677448065003711,0.5203586,3
2022-06-01,EqualWeight_Top10,COR,0.1,-0.0568627853623663,0.5099526,3
2022-06-01,EqualWeight_Top10,CSX,0.1,-0.0918750180589366,0.51501805,3
2022-06-01,EqualWeight_Top10,FAST,0.1,-0.0740121906941673,0.5039048,3
2022-06-01,EqualWeight_Top10,KMB,0.1,0.0377412673662667,0.5085695,3
2022-06-01,EqualWeight_Top10,MMM,0.1,-0.1161726316975262,0.50225985,3
2022-06-01,EqualWeight_Top10,NFLX,0.1,-0.0935151531929872,0.69732285,3
2022-06-01,EqualWeight_Top10,O,0.1,0.0062416059688639,0.5040141,3
2022-06-01,EqualWeight_Top10,UBER,0.1,-0.1081081687815592,0.5266825,3
2022-06-01,HMM_MinVar_Top10,AIG,0.0,-0.110538265765635,0.5089431,3
2022-06-01,HMM_MinVar_Top10,APH,6.633062898575608e-18,-0.0677448065003711,0.5203586,3
2022-06-01,HMM_MinVar_Top10,COR,0.15262605178725408,-0.0568627853623663,0.5099526,3
2022-06-01,HMM_MinVar_Top10,CSX,0.0,-0.0918750180589366,0.51501805,3
2022-06-01,HMM_MinVar_Top10,FAST,0.20996714540969577,-0.0740121906941673,0.5039048,3
2022-06-01,HMM_MinVar_Top10,KMB,0.25,0.0377412673662667,0.5085695,3
2022-06-01,HMM_MinVar_Top10,MMM,0.25,-0.1161726316975262,0.50225985,3
2022-06-01,HMM_MinVar_Top10,NFLX,0.017723646358585955,-0.0935151531929872,0.69732285,3
2022-06-01,HMM_MinVar_Top10,O,0.019924062301760137,0.0062416059688639,0.5040141,3
2022-06-01,HMM_MinVar_Top10,UBER,0.09975909414270405,-0.1081081687815592,0.5266825,3
2022-06-01,HMM_ScoreMV_Top10,AIG,6.22892849034203e-17,-0.110538265765635,0.5089431,3
2022-06-01,HMM_ScoreMV_Top10,APH,0.0,-0.0677448065003711,0.5203586,3
2022-06-01,HMM_ScoreMV_Top10,COR,0.12902547977197082,-0.0568627853623663,0.5099526,3
2022-06-01,HMM_ScoreMV_Top10,CSX,3.0212227451949103e-17,-0.0918750180589366,0.51501805,3
2022-06-01,HMM_ScoreMV_Top10,FAST,0.06373010501701924,-0.0740121906941673,0.5039048,3
2022-06-01,HMM_ScoreMV_Top10,KMB,0.25,0.0377412673662667,0.5085695,3
2022-06-01,HMM_ScoreMV_Top10,MMM,0.2499999999999999,-0.1161726316975262,0.50225985,3
2022-06-01,HMM_ScoreMV_Top10,NFLX,0.24999999999999997,-0.0935151531929872,0.69732285,3
2022-06-01,HMM_ScoreMV_Top10,O,0.0,0.0062416059688639,0.5040141,3
2022-06-01,HMM_ScoreMV_Top10,UBER,0.05724441521100995,-0.1081081687815592,0.5266825,3
2022-06-01,Static_MinVar_Top10,AIG,0.0,-0.110538265765635,0.5089431,3
2022-06-01,Static_MinVar_Top10,APH,0.09470975610675574,-0.0677448065003711,0.5203586,3
2022-06-01,Static_MinVar_Top10,COR,0.14258066186962925,-0.0568627853623663,0.5099526,3
2022-06-01,Static_MinVar_Top10,CSX,0.012827843329204806,-0.0918750180589366,0.51501805,3
2022-06-01,Static_MinVar_Top10,FAST,0.08401795134080543,-0.0740121906941673,0.5039048,3
2022-06-01,Static_MinVar_Top10,KMB,0.25,0.0377412673662667,0.5085695,3
2022-06-01,Static_MinVar_Top10,MMM,0.23224849558144683,-0.1161726316975262,0.50225985,3
2022-06-01,Static_MinVar_Top10,NFLX,0.09732464532960017,-0.0935151531929872,0.69732285,3
2022-06-01,Static_MinVar_Top10,O,0.07154628861798926,0.0062416059688639,0.5040141,3
2022-06-01,Static_MinVar_Top10,UBER,0.014744357824568366,-0.1081081687815592,0.5266825,3
2022-06-01,Static_ScoreMV_Top10,AIG,0.0,-0.110538265765635,0.5089431,3
2022-06-01,Static_ScoreMV_Top10,APH,0.1769374852594558,-0.0677448065003711,0.5203586,3
2022-06-01,Static_ScoreMV_Top10,COR,0.13525357630997545,-0.0568627853623663,0.5099526,3
2022-06-01,Static_ScoreMV_Top10,CSX,0.05322566803281259,-0.0918750180589366,0.51501805,3
2022-06-01,Static_ScoreMV_Top10,FAST,0.0,-0.0740121906941673,0.5039048,3
2022-06-01,Static_ScoreMV_Top10,KMB,0.24999999999999992,0.0377412673662667,0.5085695,3
2022-06-01,Static_ScoreMV_Top10,MMM,0.10831782281567434,-0.1161726316975262,0.50225985,3
2022-06-01,Static_ScoreMV_Top10,NFLX,0.25,-0.0935151531929872,0.69732285,3
2022-06-01,Static_ScoreMV_Top10,O,0.016389295464294133,0.0062416059688639,0.5040141,3
2022-06-01,Static_ScoreMV_Top10,UBER,0.009876152117787853,-0.1081081687815592,0.5266825,3
2022-07-01,EqualWeight_Top10,AMP,0.1,0.1201411074614331,0.5197889,2
2022-07-01,EqualWeight_Top10,APH,0.1,0.2003136411336146,0.5300011,2
2022-07-01,EqualWeight_Top10,BAC,0.1,0.0681241179644485,0.52584445,2
2022-07-01,EqualWeight_Top10,CMG,0.1,0.1917508630176143,0.5562058,2
2022-07-01,EqualWeight_Top10,CSCO,0.1,0.0724776740241379,0.5186137,2
2022-07-01,EqualWeight_Top10,F,0.1,0.3551239329858457,0.5306409,2
2022-07-01,EqualWeight_Top10,GM,0.1,0.142280424414753,0.53491336,2
2022-07-01,EqualWeight_Top10,NFLX,0.1,0.2570713662095425,0.6717881,2
2022-07-01,EqualWeight_Top10,SPG,0.1,0.1353468590541569,0.5304104,2
2022-07-01,EqualWeight_Top10,UBER,0.1,0.1527647706453505,0.5319764,2
2022-07-01,HMM_MinVar_Top10,AMP,0.0,0.1201411074614331,0.5197889,2
2022-07-01,HMM_MinVar_Top10,APH,0.24999999999999994,0.2003136411336146,0.5300011,2
2022-07-01,HMM_MinVar_Top10,BAC,0.14871589872916877,0.0681241179644485,0.52584445,2
2022-07-01,HMM_MinVar_Top10,CMG,0.0720538226219716,0.1917508630176143,0.5562058,2
2022-07-01,HMM_MinVar_Top10,CSCO,0.24999999999999994,0.0724776740241379,0.5186137,2
2022-07-01,HMM_MinVar_Top10,F,0.03640680050899836,0.3551239329858457,0.5306409,2
2022-07-01,HMM_MinVar_Top10,GM,0.0,0.142280424414753,0.53491336,2
2022-07-01,HMM_MinVar_Top10,NFLX,0.24282347813986133,0.2570713662095425,0.6717881,2
2022-07-01,HMM_MinVar_Top10,SPG,2.851646270618796e-18,0.1353468590541569,0.5304104,2
2022-07-01,HMM_MinVar_Top10,UBER,0.0,0.1527647706453505,0.5319764,2
2022-07-01,HMM_ScoreMV_Top10,AMP,5.297228602663478e-17,0.1201411074614331,0.5197889,2
2022-07-01,HMM_ScoreMV_Top10,APH,0.2017783181702795,0.2003136411336146,0.5300011,2
2022-07-01,HMM_ScoreMV_Top10,BAC,0.11372830657222537,0.0681241179644485,0.52584445,2
2022-07-01,HMM_ScoreMV_Top10,CMG,0.1710509838672576,0.1917508630176143,0.5562058,2
2022-07-01,HMM_ScoreMV_Top10,CSCO,0.22960585818846993,0.0724776740241379,0.5186137,2
2022-07-01,HMM_ScoreMV_Top10,F,0.033836533201767584,0.3551239329858457,0.5306409,2
2022-07-01,HMM_ScoreMV_Top10,GM,1.282904556964872e-16,0.142280424414753,0.53491336,2
2022-07-01,HMM_ScoreMV_Top10,NFLX,0.24999999999999997,0.2570713662095425,0.6717881,2
2022-07-01,HMM_ScoreMV_Top10,SPG,2.268358597437106e-18,0.1353468590541569,0.5304104,2
2022-07-01,HMM_ScoreMV_Top10,UBER,0.0,0.1527647706453505,0.5319764,2
2022-07-01,Static_MinVar_Top10,AMP,0.0,0.1201411074614331,0.5197889,2
2022-07-01,Static_MinVar_Top10,APH,0.25,0.2003136411336146,0.5300011,2
2022-07-01,Static_MinVar_Top10,BAC,0.11827991092071581,0.0681241179644485,0.52584445,2
2022-07-01,Static_MinVar_Top10,CMG,0.19285903731478224,0.1917508630176143,0.5562058,2
2022-07-01,Static_MinVar_Top10,CSCO,0.24999999999999997,0.0724776740241379,0.5186137,2
2022-07-01,Static_MinVar_Top10,F,0.04987269848887325,0.3551239329858457,0.5306409,2
2022-07-01,Static_MinVar_Top10,GM,1.2351032359507086e-17,0.142280424414753,0.53491336,2
2022-07-01,Static_MinVar_Top10,NFLX,0.13898835327562878,0.2570713662095425,0.6717881,2
2022-07-01,Static_MinVar_Top10,SPG,3.554173439985788e-18,0.1353468590541569,0.5304104,2
2022-07-01,Static_MinVar_Top10,UBER,1.953881857213264e-20,0.1527647706453505,0.5319764,2
2022-07-01,Static_ScoreMV_Top10,AMP,7.929926982133695e-19,0.1201411074614331,0.5197889,2
2022-07-01,Static_ScoreMV_Top10,APH,0.23633978712390682,0.2003136411336146,0.5300011,2
2022-07-01,Static_ScoreMV_Top10,BAC,0.06837378961076644,0.0681241179644485,0.52584445,2
2022-07-01,Static_ScoreMV_Top10,CMG,0.24999999999999994,0.1917508630176143,0.5562058,2
2022-07-01,Static_ScoreMV_Top10,CSCO,0.16354959386672963,0.0724776740241379,0.5186137,2
2022-07-01,Static_ScoreMV_Top10,F,0.03173682939859704,0.3551239329858457,0.5306409,2
2022-07-01,Static_ScoreMV_Top10,GM,0.0,0.142280424414753,0.53491336,2
2022-07-01,Static_ScoreMV_Top10,NFLX,0.24999999999999994,0.2570713662095425,0.6717881,2
2022-07-01,Static_ScoreMV_Top10,SPG,6.8636778311849356e-18,0.1353468590541569,0.5304104,2
2022-07-01,Static_ScoreMV_Top10,UBER,0.0,0.1527647706453505,0.5319764,2
2022-08-01,EqualWeight_Top10,AIG,0.1,0.0344830999369216,0.5235845,3
2022-08-01,EqualWeight_Top10,BAC,0.1,0.0056366826108091,0.51783955,3
2022-08-01,EqualWeight_Top10,BKNG,0.1,-0.0042010462466519,0.5307046,3
2022-08-01,EqualWeight_Top10,COF,0.1,-0.0175417675140533,0.5322692,3
2022-08-01,EqualWeight_Top10,JPM,0.1,0.0015761543849659,0.5229069,3
2022-08-01,EqualWeight_Top10,MU,0.1,-0.0884232998714895,0.50437194,3
2022-08-01,EqualWeight_Top10,NFLX,0.1,-0.0072498808802994,0.6046588,3
2022-08-01,EqualWeight_Top10,ORLY,0.1,-0.0059520610067488,0.5059631,3
2022-08-01,EqualWeight_Top10,ROST,0.1,0.0566221909663891,0.51015514,3
2022-08-01,EqualWeight_Top10,UBER,0.1,0.1682926555060928,0.51759,3
2022-08-01,HMM_MinVar_Top10,AIG,4.1610474618778734e-17,0.0344830999369216,0.5235845,3
2022-08-01,HMM_MinVar_Top10,BAC,0.0,0.0056366826108091,0.51783955,3
2022-08-01,HMM_MinVar_Top10,BKNG,0.11593894201240437,-0.0042010462466519,0.5307046,3
2022-08-01,HMM_MinVar_Top10,COF,1.1464504012026111e-17,-0.0175417675140533,0.5322692,3
2022-08-01,HMM_MinVar_Top10,JPM,0.24665957493624377,0.0015761543849659,0.5229069,3
2022-08-01,HMM_MinVar_Top10,MU,0.0,-0.0884232998714895,0.50437194,3
2022-08-01,HMM_MinVar_Top10,NFLX,0.18275746801095727,-0.0072498808802994,0.6046588,3
2022-08-01,HMM_MinVar_Top10,ORLY,0.24999999999999997,-0.0059520610067488,0.5059631,3
2022-08-01,HMM_MinVar_Top10,ROST,0.10109281907628057,0.0566221909663891,0.51015514,3
2022-08-01,HMM_MinVar_Top10,UBER,0.10355119596411407,0.1682926555060928,0.51759,3
2022-08-01,HMM_ScoreMV_Top10,AIG,0.0,0.0344830999369216,0.5235845,3
2022-08-01,HMM_ScoreMV_Top10,BAC,3.011616581321637e-17,0.0056366826108091,0.51783955,3
2022-08-01,HMM_ScoreMV_Top10,BKNG,0.1909187323437656,-0.0042010462466519,0.5307046,3
2022-08-01,HMM_ScoreMV_Top10,COF,1.0977282142743515e-17,-0.0175417675140533,0.5322692,3
2022-08-01,HMM_ScoreMV_Top10,JPM,0.24778372534473186,0.0015761543849659,0.5229069,3
2022-08-01,HMM_ScoreMV_Top10,MU,0.0,-0.0884232998714895,0.50437194,3
2022-08-01,HMM_ScoreMV_Top10,NFLX,0.25,-0.0072498808802994,0.6046588,3
2022-08-01,HMM_ScoreMV_Top10,ORLY,0.181593293692145,-0.0059520610067488,0.5059631,3
2022-08-01,HMM_ScoreMV_Top10,ROST,0.06740862792154453,0.0566221909663891,0.51015514,3
2022-08-01,HMM_ScoreMV_Top10,UBER,0.06229562069781295,0.1682926555060928,0.51759,3
2022-08-01,Static_MinVar_Top10,AIG,2.573954812227378e-18,0.0344830999369216,0.5235845,3
2022-08-01,Static_MinVar_Top10,BAC,0.056188776072492445,0.0056366826108091,0.51783955,3
2022-08-01,Static_MinVar_Top10,BKNG,0.1335444825958369,-0.0042010462466519,0.5307046,3
2022-08-01,Static_MinVar_Top10,COF,2.3960778933039748e-18,-0.0175417675140533,0.5322692,3
2022-08-01,Static_MinVar_Top10,JPM,0.23960398466732974,0.0015761543849659,0.5229069,3
2022-08-01,Static_MinVar_Top10,MU,0.022849103734280243,-0.0884232998714895,0.50437194,3
2022-08-01,Static_MinVar_Top10,NFLX,0.20673198905068277,-0.0072498808802994,0.6046588,3
2022-08-01,Static_MinVar_Top10,ORLY,0.24999999999999997,-0.0059520610067488,0.5059631,3
2022-08-01,Static_MinVar_Top10,ROST,0.08350759985853903,0.0566221909663891,0.51015514,3
2022-08-01,Static_MinVar_Top10,UBER,0.007574064020838947,0.1682926555060928,0.51759,3
2022-08-01,Static_ScoreMV_Top10,AIG,0.0016226869489181755,0.0344830999369216,0.5235845,3
2022-08-01,Static_ScoreMV_Top10,BAC,0.0,0.0056366826108091,0.51783955,3
2022-08-01,Static_ScoreMV_Top10,BKNG,0.23371402052703524,-0.0042010462466519,0.5307046,3
2022-08-01,Static_ScoreMV_Top10,COF,0.027583228025350303,-0.0175417675140533,0.5322692,3
2022-08-01,Static_ScoreMV_Top10,JPM,0.25,0.0015761543849659,0.5229069,3
2022-08-01,Static_ScoreMV_Top10,MU,0.0,-0.0884232998714895,0.50437194,3
2022-08-01,Static_ScoreMV_Top10,NFLX,0.25,-0.0072498808802994,0.6046588,3
2022-08-01,Static_ScoreMV_Top10,ORLY,0.23708006449869637,-0.0059520610067488,0.5059631,3
2022-08-01,Static_ScoreMV_Top10,ROST,4.336549117598374e-17,0.0566221909663891,0.51015514,3
2022-08-01,Static_ScoreMV_Top10,UBER,4.524129340208031e-18,0.1682926555060928,0.51759,3
2022-09-01,EqualWeight_Top10,AJG,0.1,-0.0571584789772998,0.5190492,2
2022-09-01,EqualWeight_Top10,BRK-B,0.1,-0.0545622067830432,0.5344323,2
2022-09-01,EqualWeight_Top10,KDP,0.1,-0.060344902308498,0.5105007,2
2022-09-01,EqualWeight_Top10,KHC,0.1,-0.11538471623474,0.5154675,2
2022-09-01,EqualWeight_Top10,NEM,0.1,0.0411056812559658,0.53130436,2
2022-09-01,EqualWeight_Top10,ORLY,0.1,-0.0044163273385777,0.5168023,2
2022-09-01,EqualWeight_Top10,SHW,0.1,-0.1187104828743138,0.5207286,2
2022-09-01,EqualWeight_Top10,USB,0.1,-0.1106881637483299,0.52036434,2
2022-09-01,EqualWeight_Top10,WELL,0.1,-0.1600941041819886,0.51557785,2
2022-09-01,EqualWeight_Top10,WM,0.1,-0.0542715564883694,0.5129568,2
2022-09-01,HMM_MinVar_Top10,AJG,0.020233565786931154,-0.0571584789772998,0.5190492,2
2022-09-01,HMM_MinVar_Top10,BRK-B,0.2294301643710679,-0.0545622067830432,0.5344323,2
2022-09-01,HMM_MinVar_Top10,KDP,0.23817051036919382,-0.060344902308498,0.5105007,2
2022-09-01,HMM_MinVar_Top10,KHC,0.19998906856062854,-0.11538471623474,0.5154675,2
2022-09-01,HMM_MinVar_Top10,NEM,0.07436799386401072,0.0411056812559658,0.53130436,2
2022-09-01,HMM_MinVar_Top10,ORLY,0.050067396089544546,-0.0044163273385777,0.5168023,2
2022-09-01,HMM_MinVar_Top10,SHW,8.214792795502977e-18,-0.1187104828743138,0.5207286,2
2022-09-01,HMM_MinVar_Top10,USB,0.0,-0.1106881637483299,0.52036434,2
2022-09-01,HMM_MinVar_Top10,WELL,0.0,-0.1600941041819886,0.51557785,2
2022-09-01,HMM_MinVar_Top10,WM,0.18774130095862343,-0.0542715564883694,0.5129568,2
2022-09-01,HMM_ScoreMV_Top10,AJG,0.1166274326217999,-0.0571584789772998,0.5190492,2
2022-09-01,HMM_ScoreMV_Top10,BRK-B,0.25,-0.0545622067830432,0.5344323,2
2022-09-01,HMM_ScoreMV_Top10,KDP,0.0,-0.060344902308498,0.5105007,2
2022-09-01,HMM_ScoreMV_Top10,KHC,0.09097627367472792,-0.11538471623474,0.5154675,2
2022-09-01,HMM_ScoreMV_Top10,NEM,0.24999999999999978,0.0411056812559658,0.53130436,2
2022-09-01,HMM_ScoreMV_Top10,ORLY,0.036544048859708064,-0.0044163273385777,0.5168023,2
2022-09-01,HMM_ScoreMV_Top10,SHW,0.1957473110928126,-0.1187104828743138,0.5207286,2
2022-09-01,HMM_ScoreMV_Top10,USB,0.0601049337509515,-0.1106881637483299,0.52036434,2
2022-09-01,HMM_ScoreMV_Top10,WELL,1.8867594433490107e-16,-0.1600941041819886,0.51557785,2
2022-09-01,HMM_ScoreMV_Top10,WM,1.1026564843461523e-16,-0.0542715564883694,0.5129568,2
2022-09-01,Static_MinVar_Top10,AJG,0.029680282778387194,-0.0571584789772998,0.5190492,2
2022-09-01,Static_MinVar_Top10,BRK-B,0.19967881655374445,-0.0545622067830432,0.5344323,2
2022-09-01,Static_MinVar_Top10,KDP,0.24427683373220715,-0.060344902308498,0.5105007,2
2022-09-01,Static_MinVar_Top10,KHC,0.0716207997996754,-0.11538471623474,0.5154675,2
2022-09-01,Static_MinVar_Top10,NEM,0.16078685975593343,0.0411056812559658,0.53130436,2
2022-09-01,Static_MinVar_Top10,ORLY,0.06745984190302598,-0.0044163273385777,0.5168023,2
2022-09-01,Static_MinVar_Top10,SHW,0.020957537101081076,-0.1187104828743138,0.5207286,2
2022-09-01,Static_MinVar_Top10,USB,0.0,-0.1106881637483299,0.52036434,2
2022-09-01,Static_MinVar_Top10,WELL,4.511640588336694e-18,-0.1600941041819886,0.51557785,2
2022-09-01,Static_MinVar_Top10,WM,0.20553902837594543,-0.0542715564883694,0.5129568,2
2022-09-01,Static_ScoreMV_Top10,AJG,0.15409970158672295,-0.0571584789772998,0.5190492,2
2022-09-01,Static_ScoreMV_Top10,BRK-B,0.25,-0.0545622067830432,0.5344323,2
2022-09-01,Static_ScoreMV_Top10,KDP,6.292131879516754e-17,-0.060344902308498,0.5105007,2
2022-09-01,Static_ScoreMV_Top10,KHC,0.0,-0.11538471623474,0.5154675,2
2022-09-01,Static_ScoreMV_Top10,NEM,0.24999999999999983,0.0411056812559658,0.53130436,2
2022-09-01,Static_ScoreMV_Top10,ORLY,0.004463004331209947,-0.0044163273385777,0.5168023,2
2022-09-01,Static_ScoreMV_Top10,SHW,0.2499999999999999,-0.1187104828743138,0.5207286,2
2022-09-01,Static_ScoreMV_Top10,USB,0.09143729408206713,-0.1106881637483299,0.52036434,2
2022-09-01,Static_ScoreMV_Top10,WELL,1.0657274051440285e-16,-0.1600941041819886,0.51557785,2
2022-09-01,Static_ScoreMV_Top10,WM,1.18496641715655e-16,-0.0542715564883694,0.5129568,2
2022-10-03,EqualWeight_Top10,BRK-B,0.1,0.0817082461229361,0.51722354,2
2022-10-03,EqualWeight_Top10,GD,0.1,0.1390572310891589,0.51680154,2
2022-10-03,EqualWeight_Top10,HLT,0.1,0.1107823860348662,0.51364976,2
2022-10-03,EqualWeight_Top10,KDP,0.1,0.0534310177854837,0.51584166,2
2022-10-03,EqualWeight_Top10,ORLY,0.1,0.1656664499557016,0.5326236,2
2022-10-03,EqualWeight_Top10,PFE,0.1,0.0545987987115048,0.5183942,2
2022-10-03,EqualWeight_Top10,RSG,0.1,-0.0479539504908292,0.51448375,2
2022-10-03,EqualWeight_Top10,WELL,0.1,-0.0663812426390659,0.51625377,2
2022-10-03,EqualWeight_Top10,WM,0.1,-0.0407050327849616,0.51861984,2
2022-10-03,EqualWeight_Top10,WMT,0.1,0.0739455279266119,0.5167757,2
2022-10-03,HMM_MinVar_Top10,BRK-B,0.1581688846257783,0.0817082461229361,0.51722354,2
2022-10-03,HMM_MinVar_Top10,GD,0.002487591583238741,0.1390572310891589,0.51680154,2
2022-10-03,HMM_MinVar_Top10,HLT,0.030256491908464456,0.1107823860348662,0.51364976,2
2022-10-03,HMM_MinVar_Top10,KDP,0.19022182435096244,0.0534310177854837,0.51584166,2
2022-10-03,HMM_MinVar_Top10,ORLY,1.629572210619078e-17,0.1656664499557016,0.5326236,2
2022-10-03,HMM_MinVar_Top10,PFE,0.17250311166783144,0.0545987987115048,0.5183942,2
2022-10-03,HMM_MinVar_Top10,RSG,0.07049459488854667,-0.0479539504908292,0.51448375,2
2022-10-03,HMM_MinVar_Top10,WELL,9.721141795037632e-18,-0.0663812426390659,0.51625377,2
2022-10-03,HMM_MinVar_Top10,WM,0.1258675009751779,-0.0407050327849616,0.51861984,2
2022-10-03,HMM_MinVar_Top10,WMT,0.25,0.0739455279266119,0.5167757,2
2022-10-03,HMM_ScoreMV_Top10,BRK-B,0.03746013269320257,0.0817082461229361,0.51722354,2
2022-10-03,HMM_ScoreMV_Top10,GD,2.3423253265985116e-17,0.1390572310891589,0.51680154,2
2022-10-03,HMM_ScoreMV_Top10,HLT,5.168881600742081e-17,0.1107823860348662,0.51364976,2
2022-10-03,HMM_ScoreMV_Top10,KDP,0.04387413702634783,0.0534310177854837,0.51584166,2
2022-10-03,HMM_ScoreMV_Top10,ORLY,0.24999999999999994,0.1656664499557016,0.5326236,2
2022-10-03,HMM_ScoreMV_Top10,PFE,0.17271565199830877,0.0545987987115048,0.5183942,2
2022-10-03,HMM_ScoreMV_Top10,RSG,0.0,-0.0479539504908292,0.51448375,2
2022-10-03,HMM_ScoreMV_Top10,WELL,0.0,-0.0663812426390659,0.51625377,2
2022-10-03,HMM_ScoreMV_Top10,WM,0.2459500782821409,-0.0407050327849616,0.51861984,2
2022-10-03,HMM_ScoreMV_Top10,WMT,0.24999999999999994,0.0739455279266119,0.5167757,2
2022-10-03,Static_MinVar_Top10,BRK-B,0.06585238937203101,0.0817082461229361,0.51722354,2
2022-10-03,Static_MinVar_Top10,GD,0.03939847745760485,0.1390572310891589,0.51680154,2
2022-10-03,Static_MinVar_Top10,HLT,0.05959860804166122,0.1107823860348662,0.51364976,2
2022-10-03,Static_MinVar_Top10,KDP,0.21894051915923043,0.0534310177854837,0.51584166,2
2022-10-03,Static_MinVar_Top10,ORLY,0.009908370046001327,0.1656664499557016,0.5326236,2
2022-10-03,Static_MinVar_Top10,PFE,0.16661612181592964,0.0545987987115048,0.5183942,2
2022-10-03,Static_MinVar_Top10,RSG,0.06052985946398393,-0.0479539504908292,0.51448375,2
2022-10-03,Static_MinVar_Top10,WELL,0.0,-0.0663812426390659,0.51625377,2
2022-10-03,Static_MinVar_Top10,WM,0.12915565464355772,-0.0407050327849616,0.51861984,2
2022-10-03,Static_MinVar_Top10,WMT,0.25,0.0739455279266119,0.5167757,2
2022-10-03,Static_ScoreMV_Top10,BRK-B,0.04442398534028236,0.0817082461229361,0.51722354,2
2022-10-03,Static_ScoreMV_Top10,GD,2.834575212929246e-17,0.1390572310891589,0.51680154,2
2022-10-03,Static_ScoreMV_Top10,HLT,0.0,0.1107823860348662,0.51364976,2
2022-10-03,Static_ScoreMV_Top10,KDP,0.05751766656439547,0.0534310177854837,0.51584166,2
2022-10-03,Static_ScoreMV_Top10,ORLY,0.24999999999999997,0.1656664499557016,0.5326236,2
2022-10-03,Static_ScoreMV_Top10,PFE,0.23757534113649978,0.0545987987115048,0.5183942,2
2022-10-03,Static_ScoreMV_Top10,RSG,3.3691645828155495e-17,-0.0479539504908292,0.51448375,2
2022-10-03,Static_ScoreMV_Top10,WELL,3.6317729519530725e-17,-0.0663812426390659,0.51625377,2
2022-10-03,Static_ScoreMV_Top10,WM,0.24999999999999994,-0.0407050327849616,0.51861984,2
2022-10-03,Static_ScoreMV_Top10,WMT,0.16048300695882245,0.0739455279266119,0.5167757,2
